words,count_up,count_down,total,polarity_score
개선/NNG;조짐/NNG,17.0,18.0,35.0,1.3078749058535113
정부채/NNG,15.0,10.0,25.0,2.0772130857673416
자본/NNG;확충/NNG,46.0,44.0,90.0,1.4477545749287535
무역협정/NNG,26.0,25.0,51.0,1.4402010727986903
징역/NNG,17.0,12.0,29.0,1.9618123587802672
연이/NNG,15.0,13.0,28.0,1.5978562198210322
운용자산/NNG,153.0,106.0,259.0,1.9988276863044232
인플레이션갭/NNG,105.0,102.0,207.0,1.4255383921932736
저축은행/NNG,198.0,210.0,408.0,1.3056767967680434
금리/NNG;스프레드/NNG;축소/NNG,11.0,9.0,20.0,1.6925439958104267
하비/NNG,17.0,2.0,19.0,11.770874152681602
출자/NNG,113.0,117.0,230.0,1.3374648358501973
압류/NNG,41.0,25.0,66.0,2.2710863071056266
상저하고/NNG,56.0,54.0,110.0,1.4360979358391497
중앙값/NNG,23.0,15.0,38.0,2.1233733765621716
설날/NNG,15.0,15.0,30.0,1.3848087238448945
서브프라임사태/NNG,21.0,19.0,40.0,1.5305780631969887
국제기구/NNG,33.0,32.0,65.0,1.4280839964650474
위탁/NNG,36.0,32.0,68.0,1.5579098143255063
전역/NNG,41.0,36.0,77.0,1.577143268823352
식량/NNG,14.0,8.0,22.0,2.4234152667285653
지분가치/NNG,14.0,10.0,24.0,1.938732213382852
리비전/NNG,19.0,8.0,27.0,3.288920719131624
성장/NNG;확대/NNG,14.0,11.0,25.0,1.7624838303480475
기운/NNG,15.0,12.0,27.0,1.7310109048061182
일으키/VV,40.0,41.0,81.0,1.351032901312092
관세율/NNG,37.0,19.0,56.0,2.696732778013742
축역/NNG,22.0,16.0,38.0,1.90411199528673
휴전/NNG,31.0,18.0,49.0,2.3849483577328736
결산/NNG,97.0,96.0,193.0,1.399233814718279
주거비/NNG,176.0,126.0,302.0,1.9343359952119163
량도/NNG,9.0,8.0,17.0,1.5579098143255063
긍정적/VAX;안정/NNG;상향/NNG,12.0,9.0,21.0,1.8464116317931925
우려/NNG;확산/NNG,27.0,19.0,46.0,1.967886081253271
주원/NNG,106.0,29.0,135.0,5.06171464577789
외환당국/NNG,62.0,66.0,128.0,1.3008809223997493
인플레이션/NNG;압력/NNG,40.0,34.0,74.0,1.62918673393517
좀비기업/NNG,53.0,3.0,56.0,24.464954121259805
소비/NNG;심리/NNG;개선/NNG,22.0,13.0,35.0,2.343522455737514
시야/NNG,21.0,12.0,33.0,2.4234152667285658
육상/NNG,44.0,42.0,86.0,1.4507519964089373
인상/NNG;인하/NNG;인상/NNG,10.0,7.0,17.0,1.9782981769212777
포지션/NNG,655.0,685.0,1340.0,1.3241601665962128
국산차/NNG,15.0,7.0,22.0,2.967447265381917
소매/NNG;판매/NNG;증가/NNG,16.0,12.0,28.0,1.846411631793193
경기선/NNG,11.0,9.0,20.0,1.6925439958104267
방편/NNG,14.0,4.0,18.0,4.846830533457131
세세/NNG,11.0,11.0,22.0,1.3848087238448947
소맥/NNG,23.0,21.0,44.0,1.5166952689729798
간소/NNG,28.0,27.0,55.0,1.4360979358391497
목차/NNG,12.0,9.0,21.0,1.8464116317931925
기울/VV,29.0,26.0,55.0,1.5445943458269977
유사시/NNG,48.0,43.0,91.0,1.545832994059417
주호/NNG,23.0,22.0,45.0,1.4477545749287535
반증/NNG,41.0,23.0,64.0,2.4685720729408986
표치/NNG,14.0,9.0,23.0,2.1541469037587246
지급능력/NNG,26.0,10.0,36.0,3.6005026819967254
디아/NNG,21.0,2.0,23.0,14.540491600371393
복원력/NNG,11.0,10.0,21.0,1.523289596229384
전문직/NNG,12.0,5.0,17.0,3.3235409372277465
벤처/NNG,39.0,39.0,78.0,1.3848087238448947
과중/NNG,50.0,39.0,89.0,1.7753957998011467
뛰어들/VV,17.0,17.0,34.0,1.3848087238448945
종사자수/NNG,29.0,3.0,32.0,13.386484330500648
안정/NNG;긍정적/VAX,29.0,27.0,56.0,1.487387147833405
해체/NNG,17.0,18.0,35.0,1.3078749058535113
넓힌/VV,11.0,7.0,18.0,2.176127994613406
역기/NNG,10.0,8.0,18.0,1.731010904806118
광의/NNG,43.0,45.0,88.0,1.3232616694517878
실지/MAG,12.0,6.0,18.0,2.769617447689789
인상기/NNG,98.0,83.0,181.0,1.6350753606843333
인상/NNG;금리/NNG;인상/NNG;금리/NNG;인상/NNG,16.0,10.0,26.0,2.215693958151831
중형주/NNG,26.0,20.0,46.0,1.8002513409983627
유가/NNG;하락/NNG,67.0,63.0,130.0,1.472733087263618
통화/NNG;하락/NNG,16.0,16.0,32.0,1.3848087238448945
지키/VV,39.0,38.0,77.0,1.4212510586829181
석수/NNG,29.0,16.0,45.0,2.5099658119688715
고수익/NNG,29.0,25.0,54.0,1.6063781196600777
소용돌이/NNG,15.0,3.0,18.0,6.924043619224473
투명/NNG,66.0,67.0,133.0,1.3641399369218363
국민당/NNG,15.0,8.0,23.0,2.596516357209177
미정/NNG,54.0,40.0,94.0,1.8694917771906074
무역협회/NNG,12.0,7.0,19.0,2.3739578123055334
장기물/NNG;순매수/NNG;강화/NNG,30.0,16.0,46.0,2.596516357209177
기대/VV,50.0,41.0,91.0,1.688791126640115
어긋나/VV,16.0,7.0,23.0,3.1652770830740447
퍼시픽/NNG,15.0,7.0,22.0,2.967447265381917
매수전략/NNG,763.0,240.0,1003.0,4.402537734556894
장려금/NNG,10.0,9.0,19.0,1.5386763598276605
기온/NNG,19.0,7.0,26.0,3.7587665361504277
성장/NNG;경로/NNG;불확실성/NNG;높/VA,16.0,8.0,24.0,2.769617447689789
새삼/MAG,18.0,19.0,37.0,1.3119240541688475
담당/NNG,245.0,254.0,499.0,1.335740698196847
비이/NNG,11.0,9.0,20.0,1.6925439958104267
데이/NNG,17.0,11.0,28.0,2.1401589368512006
대량/NNG,67.0,68.0,135.0,1.364443889670705
디레버리지/NNG,18.0,19.0,37.0,1.3119240541688475
크로스/NNG,14.0,4.0,18.0,4.846830533457131
메타버스/NNG,19.0,8.0,27.0,3.288920719131624
연출/NNG,49.0,48.0,97.0,1.413658905591663
잣대/NNG,13.0,7.0,20.0,2.571787629997661
시퀘스터/NNG,112.0,8.0,120.0,19.387322133828523
구정/NNG,17.0,11.0,28.0,2.1401589368512006
스스로/NNG,37.0,33.0,70.0,1.5526643267351847
杞憂/NNG,14.0,4.0,18.0,4.846830533457131
예금자/NNG,29.0,22.0,51.0,1.8254296814319066
미/NNG;금리/NNG;하락/NNG,44.0,21.0,65.0,2.9015039928178745
후발주자/NNG,11.0,8.0,19.0,1.90411199528673
고용시장/NNG;둔화/NNG,11.0,8.0,19.0,1.90411199528673
유동성/NNG;악화/NNG,11.0,10.0,21.0,1.523289596229384
신용등급/NNG;상승/NNG,21.0,13.0,34.0,2.236998707749445
추적/NNG,29.0,17.0,46.0,2.3623207642059967
적립금/NNG,53.0,44.0,97.0,1.6680650537222594
의뢰/NNG,15.0,13.0,28.0,1.5978562198210322
환율보고서/NNG,29.0,21.0,50.0,1.9123549043572354
채권분석/NNG,221.0,225.0,446.0,1.360189902087652
금리/NNG;하락/NNG;압력/NNG,24.0,21.0,45.0,1.582638541537022
국방/NNG,44.0,38.0,82.0,1.603462732873036
고용/NNG;지표/NNG;부진/NNG,27.0,16.0,43.0,2.336864721488259
위안/NNG,1064.0,1079.0,2143.0,1.3655574440880145
발행조건/NNG,14.0,12.0,26.0,1.6156101778190435
총평/NNG,15.0,14.0,29.0,1.4837236326909584
순매도세/NNG,19.0,19.0,38.0,1.3848087238448945
비동조화/NNG,20.0,2.0,22.0,13.848087238448944
차갑/VA,10.0,8.0,18.0,1.731010904806118
공식화/NNG,11.0,9.0,20.0,1.6925439958104267
이율/NNG,132.0,91.0,223.0,2.0087335334892975
현금배당/NNG,13.0,12.0,25.0,1.5002094508319692
의사록/NNG,392.0,416.0,808.0,1.3049159128538428
rbc비율/NNG,40.0,36.0,76.0,1.5386763598276605
사칭/NNG,21.0,7.0,28.0,4.154426171534683
미분양/NNG,101.0,89.0,190.0,1.5715245068352173
가맹점/NNG,42.0,40.0,82.0,1.4540491600371392
초단/NNG,21.0,19.0,40.0,1.5305780631969887
설득력/NNG,23.0,21.0,44.0,1.5166952689729798
이표/NNG,215.0,90.0,305.0,3.30815417362947
총채/NNG,38.0,31.0,69.0,1.6975074679389026
여력/NNG;확보/NNG,17.0,11.0,28.0,2.1401589368512006
편승/NNG,25.0,16.0,41.0,2.1637636310076473
불안/NNG;확산/NNG,23.0,19.0,42.0,1.6763474025490828
실적치/NNG,13.0,11.0,24.0,1.63659212818033
그리스사태/NNG,23.0,15.0,38.0,2.1233733765621716
대립/NNG,72.0,75.0,147.0,1.3294163748910985
수출/NNG;긍정적/VAX,11.0,10.0,21.0,1.523289596229384
박진/NNG,175.0,71.0,246.0,3.4132609390543176
고소득층/NNG,17.0,13.0,30.0,1.8109037157971697
기대/NNG;강화/NNG,19.0,20.0,39.0,1.3155682876526495
자본비율/NNG,222.0,195.0,417.0,1.5765514702234185
