words,count_up,count_down,total,polarity_score
퇴직/NNG,14.0,32.0,46.0,0.6058538166821413
납품/NNG,20.0,47.0,67.0,0.589280308019104
반독점/NNG,5.0,13.0,18.0,0.532618739940344
수급주체/NNG,5.0,20.0,25.0,0.34620218096122357
반납/NNG,35.0,90.0,125.0,0.5385367259396812
안기/VV,6.0,13.0,19.0,0.6391424879284128
펀더멘털/NNG;부진/NNG,8.0,18.0,26.0,0.6154705439310643
거뒀/VV,13.0,27.0,40.0,0.6667597559253196
이른다/VV,18.0,45.0,63.0,0.5539234895379578
간접/NNG,56.0,111.0,167.0,0.6986422390568837
소고/NNG,2.0,15.0,17.0,0.1846411631793193
갈아탈/VV,10.0,108.0,118.0,0.12822302998563836
출생지/NNG,1.0,23.0,24.0,0.06020907494977802
상품/NNG,950.0,1814.0,2764.0,0.7252305885626514
감시/NNG,17.0,33.0,50.0,0.7133863122837335
초과수익/NNG,19.0,45.0,64.0,0.5846970167345109
취업/NNG,27.0,52.0,79.0,0.7190352989194645
출산율/NNG,8.0,20.0,28.0,0.5539234895379578
동계/NNG,4.0,21.0,25.0,0.2637730902561704
골드/NNG,6.0,21.0,27.0,0.3956596353842555
유로존/NNG;경기/NNG;부진/NNG,7.0,14.0,21.0,0.6924043619224471
지상/NNG,22.0,57.0,79.0,0.5344875776243453
파산보호신청/NNG,5.0,16.0,21.0,0.4327527262015295
벌어진/VV,24.0,45.0,69.0,0.738564652717277
세우/VV,12.0,31.0,43.0,0.536054989875443
증세/NNG,15.0,39.0,54.0,0.532618739940344
국도/NNG,6.0,17.0,23.0,0.488756020180551
불러오/VV,8.0,21.0,29.0,0.5275461805123408
모형/NNG,63.0,241.0,304.0,0.36200394025820887
명단/NNG,8.0,18.0,26.0,0.6154705439310643
전하/VV,271.0,563.0,834.0,0.666577556237951
봉천/NNG,7.0,15.0,22.0,0.6462440711276174
역량/NNG,48.0,121.0,169.0,0.5493456094591317
전망/NNG;하회/NNG,7.0,29.0,36.0,0.3342641747211814
설치/NNG,37.0,84.0,121.0,0.609975271217394
트레이더/NNG,40.0,77.0,117.0,0.719381155244101
승리/NNG,51.0,94.0,145.0,0.7513323927243577
수행/NNG,88.0,165.0,253.0,0.7385646527172771
힘쓰/VV,8.0,16.0,24.0,0.6924043619224473
주식분할/NNG,1.0,21.0,22.0,0.0659432725640426
원엔/NNG,27.0,67.0,94.0,0.5580572469225694
재평가/NNG,45.0,95.0,140.0,0.6559620270844237
기울여/VV,6.0,11.0,17.0,0.7553502130063061
기억/NNG,32.0,62.0,94.0,0.7147399865005907
단절/NNG,9.0,18.0,27.0,0.6924043619224473
스코어/NNG,6.0,37.0,43.0,0.22456357683971262
사자/NNG,34.0,95.0,129.0,0.4956157537971201
출신/NNG,32.0,107.0,139.0,0.4141484033928657
아트/NNG,1.0,16.0,17.0,0.0865505452403059
fed/NNG;금리/NNG;내리/VV,11.0,22.0,33.0,0.6924043619224474
기대/NNG;완화/NNG,6.0,11.0,17.0,0.7553502130063061
지브/NNG,8.0,20.0,28.0,0.5539234895379578
끈다/VV,16.0,44.0,60.0,0.5035668086708708
개장후/NNG,6.0,11.0,17.0,0.7553502130063061
회의실/NNG,6.0,13.0,19.0,0.6391424879284128
숙련/NNG,6.0,12.0,18.0,0.6924043619224473
gdp/NNG;갭/NNG;마이너스/NNG,10.0,19.0,29.0,0.7288466967604708
야간/NNG,9.0,23.0,32.0,0.5418816745480022
캠페인/NNG,5.0,43.0,48.0,0.16102427021452262
표현/NNG,121.0,233.0,354.0,0.7191495947864045
잔금/NNG,6.0,31.0,37.0,0.2680274949377215
터치/NNG,20.0,61.0,81.0,0.45403564716226047
답답/NNG,7.0,14.0,21.0,0.6924043619224471
브릿지론/NNG,12.0,41.0,53.0,0.40530987039362765
대출상품/NNG,24.0,106.0,130.0,0.31354159785167424
실정/NNG,11.0,22.0,33.0,0.6924043619224474
학자/NNG,5.0,17.0,22.0,0.4072966834837925
보유자산/NNG,93.0,172.0,265.0,0.7487628564975302
지향/NNG,26.0,49.0,75.0,0.7347964657136175
촉진/NNG,73.0,151.0,224.0,0.6694770651700483
퍼스트/NNG,5.0,24.0,29.0,0.2885018174676864
초고/NNG,4.0,13.0,17.0,0.42609499195227524
재무관/NNG,7.0,17.0,24.0,0.5702153568773095
물가/NNG;성장/NNG,9.0,20.0,29.0,0.6231639257302025
블록딜/NNG,3.0,24.0,27.0,0.1731010904806118
클러스터/NNG,8.0,20.0,28.0,0.5539234895379578
성숙/NNG,11.0,21.0,32.0,0.7253759982044686
신용경색/NNG;완화/NNG,3.0,22.0,25.0,0.18883755325157653
자금시장/NNG,56.0,108.0,164.0,0.7180489679195748
아프/VA,12.0,25.0,37.0,0.6647081874455493
해외/NNG;투자/NNG;확대/NNG,6.0,11.0,17.0,0.7553502130063061
기대수익률/NNG,32.0,207.0,239.0,0.21407671093254407
경기/NNG;침체/NNG;우려/NNG,13.0,36.0,49.0,0.5000698169439897
매도우위/NNG,16.0,58.0,74.0,0.38201619968135025
밀집/NNG,13.0,27.0,40.0,0.6667597559253196
이미/MAG;금리/NNG;인하/NNG,9.0,22.0,31.0,0.5665126597547296
중소형주/NNG,16.0,41.0,57.0,0.5404131605248369
생년월일/NNG,1.0,22.0,23.0,0.06294585108385885
제대로/MAG,58.0,143.0,201.0,0.5616706712098174
경제/NNG;상승/NNG,5.0,14.0,19.0,0.49457454423031944
강북/NNG,5.0,12.0,17.0,0.5770036349353728
국세청/NNG,8.0,15.0,23.0,0.7385646527172772
모았/VV,27.0,53.0,80.0,0.705468595166267
적극/NNG,98.0,205.0,303.0,0.6620061216429252
화곡/NNG,7.0,15.0,22.0,0.6462440711276174
돈줄/NNG,3.0,17.0,20.0,0.2443780100902755
상환기금채/NNG,16.0,39.0,55.0,0.568126655936367
특화/NNG,32.0,105.0,137.0,0.4220369444098726
납세자/NNG,9.0,31.0,40.0,0.40204124240658223
업무/NNG,179.0,387.0,566.0,0.6405187637422122
모른다/VV,19.0,40.0,59.0,0.6577841438263248
하방/NNG;압력/NNG;크/VV,6.0,13.0,19.0,0.6391424879284128
그렉시트/NNG,18.0,36.0,54.0,0.6924043619224473
경매신청/NNG,9.0,18.0,27.0,0.6924043619224473
견조/NNG;성장/NNG,13.0,26.0,39.0,0.6924043619224473
고도/NNG,7.0,14.0,21.0,0.6924043619224471
금융투자업/NNG,3.0,29.0,32.0,0.14325607488050632
빗금/NNG,1.0,22.0,23.0,0.06294585108385885
해암/NNG,7.0,15.0,22.0,0.6462440711276174
세월/NNG,17.0,68.0,85.0,0.3462021809612236
견고/NNG,118.0,265.0,383.0,0.6166318091082926
선과/NNG,7.0,13.0,20.0,0.7456662359164816
수요자/NNG,59.0,160.0,219.0,0.5106482169178048
투자심리/NNG;긍정적/VAX,6.0,20.0,26.0,0.4154426171534683
내부통제/NNG,2.0,60.0,62.0,0.04616029079482983
채권비율/NNG,7.0,13.0,20.0,0.7456662359164816
절벽/NNG,16.0,31.0,47.0,0.7147399865005907
한영/NNG,4.0,15.0,19.0,0.3692823263586386
증권거래세/NNG,5.0,14.0,19.0,0.49457454423031944
가권/NNG,4.0,22.0,26.0,0.2517834043354354
검사/NNG,26.0,114.0,140.0,0.31583356859620404
표출/NNG,21.0,41.0,62.0,0.7092922731888484
표했/VV,6.0,12.0,18.0,0.6924043619224473
보편/NNG,8.0,17.0,25.0,0.651674693574068
동전/NNG,5.0,16.0,21.0,0.4327527262015295
대통령실/NNG,15.0,50.0,65.0,0.4154426171534683
이민/NNG,9.0,53.0,62.0,0.23515619838875568
특징/NNG,181.0,330.0,511.0,0.7595466030785633
채광/NNG,5.0,13.0,18.0,0.532618739940344
반발/NNG,53.0,107.0,160.0,0.6859332931194337
適應/NNG,1.0,26.0,27.0,0.053261873994034405
명지/NNG,7.0,17.0,24.0,0.5702153568773095
에이/NNG,5.0,16.0,21.0,0.4327527262015295
흑자/NNG;전환/NNG,7.0,13.0,20.0,0.7456662359164816
데드라인/NNG,3.0,16.0,19.0,0.2596516357209177
명확히/MAG,23.0,47.0,70.0,0.6776723542219697
내수/NNG;위축/NNG,12.0,23.0,35.0,0.7225088993973362
편안/NNG,13.0,27.0,40.0,0.6667597559253196
만났/VV,9.0,22.0,31.0,0.5665126597547296
업력/NNG,9.0,30.0,39.0,0.4154426171534684
주축/NNG,7.0,16.0,23.0,0.6058538166821413
위험/NNG;줄/VV,10.0,21.0,31.0,0.659432725640426
열풍/NNG,25.0,54.0,79.0,0.6411151499281919
금융투자업계/NNG,34.0,97.0,131.0,0.48539687227553
연대/NNG,4.0,17.0,21.0,0.325837346787034
개양/NNG,7.0,15.0,22.0,0.6462440711276174
불어난/VV,4.0,14.0,18.0,0.3956596353842556
신성장/NNG,11.0,22.0,33.0,0.6924043619224474
미화/NNG,1.0,30.0,31.0,0.04616029079482983
정밀/NNG,25.0,92.0,117.0,0.3763067184361126
예상/NNG;완화/NNG,7.0,13.0,20.0,0.7456662359164816
검진/NNG,3.0,17.0,20.0,0.2443780100902755
전문위원/NNG,18.0,60.0,78.0,0.4154426171534684
검증/NNG,24.0,55.0,79.0,0.6042801704050448
과격/NNG,4.0,15.0,19.0,0.3692823263586386
쇼핑센터/NNG,7.0,18.0,25.0,0.5385367259396812
순유/NNG,7.0,16.0,23.0,0.6058538166821413
국고채/NNG;강세/NNG,7.0,16.0,23.0,0.6058538166821413
신년/NNG,9.0,74.0,83.0,0.16842268262978446
반대급부/NNG,5.0,12.0,17.0,0.5770036349353728
지탱/NNG,17.0,34.0,51.0,0.6924043619224473
전경/NNG,47.0,124.0,171.0,0.5248871775863713
소위/NNG,22.0,44.0,66.0,0.6924043619224474
채워/VV,8.0,31.0,39.0,0.35736999325029534
손상화폐/NNG,4.0,16.0,20.0,0.3462021809612236
학력/NNG,2.0,30.0,32.0,0.09232058158965965
전망/NNG;웃돌/VV,9.0,32.0,41.0,0.3894774535813766
사무실/NNG,14.0,37.0,51.0,0.5239816792926627
대개/MAG,4.0,14.0,18.0,0.3956596353842556
막론/NNG,4.0,13.0,17.0,0.42609499195227524
절대/MAG;금리/NNG;높/VA,6.0,16.0,22.0,0.5193032714418354
함수/NNG,10.0,41.0,51.0,0.337758225328023
위험액/NNG,3.0,17.0,20.0,0.2443780100902755
집회/NNG,7.0,25.0,32.0,0.38774644267657044
평정심/NNG,1.0,29.0,30.0,0.04775202496016878
옮겨갈/VV,6.0,16.0,22.0,0.5193032714418354
정하/VV,74.0,142.0,216.0,0.7216608842571985
탄소중립/NNG,7.0,25.0,32.0,0.38774644267657044
성실/NNG,13.0,32.0,45.0,0.5625785440619884
근로자/NNG,86.0,214.0,300.0,0.5565119170591631
나이스/NNG,8.0,24.0,32.0,0.4616029079482982
고압경제/NNG,9.0,21.0,30.0,0.5934894530763833
사과/NNG,11.0,66.0,77.0,0.2308014539741491
보충/NNG,4.0,34.0,38.0,0.162918673393517
고정자본/NNG,8.0,15.0,23.0,0.7385646527172772
집행위원회/NNG,15.0,30.0,45.0,0.6924043619224473
대체투자/NNG,62.0,122.0,184.0,0.7037552531015038
등반/NNG,7.0,14.0,21.0,0.6924043619224471
상하위/NNG,20.0,43.0,63.0,0.6440970808580905
교역국/NNG,6.0,14.0,20.0,0.5934894530763833
상대국/NNG,18.0,34.0,52.0,0.7331340302708266
잘못/NNG,8.0,15.0,23.0,0.7385646527172772
도시개발공사/NNG,25.0,52.0,77.0,0.66577342492543
흥미/NNG,28.0,51.0,79.0,0.7602871425030793
보령/NNG,5.0,23.0,28.0,0.3010453747488901
재정상황/NNG,11.0,22.0,33.0,0.6924043619224474
공실/NNG,17.0,42.0,59.0,0.5605178167943621
권유/NNG,19.0,41.0,60.0,0.6417406281232437
물가/NNG;잡/VV,6.0,19.0,25.0,0.43730801805628244
수용/NNG,52.0,144.0,196.0,0.5000698169439897
아끼/VV,14.0,27.0,41.0,0.7180489679195748
작황/NNG,7.0,15.0,22.0,0.6462440711276174
금리/NNG;변동성/NNG;높/VA,5.0,13.0,18.0,0.532618739940344
처하/VV,7.0,13.0,20.0,0.7456662359164816
철학/NNG,5.0,16.0,21.0,0.4327527262015295
우상/NNG,20.0,43.0,63.0,0.6440970808580905
스마트/NNG,9.0,63.0,72.0,0.1978298176921278
경기/NNG;침체/NNG,51.0,131.0,182.0,0.5391240069930505
극우파/NNG,6.0,15.0,21.0,0.5539234895379578
저자/NNG,8.0,44.0,52.0,0.2517834043354354
기대/NNG;하락/NNG,5.0,15.0,20.0,0.4616029079482982
바라볼/VV,8.0,15.0,23.0,0.7385646527172772
버그/NNG,8.0,15.0,23.0,0.7385646527172772
테이퍼텐트럼/NNG,5.0,12.0,17.0,0.5770036349353728
소계/NNG,30.0,80.0,110.0,0.5193032714418354
직격탄/NNG,8.0,19.0,27.0,0.5830773574083766
신문/NNG,45.0,176.0,221.0,0.354070412346706
낮/VA;인플레이션/NNG;압력/NNG,6.0,18.0,24.0,0.4616029079482981
일러/VV,9.0,18.0,27.0,0.6924043619224473
커뮤니티/NNG,51.0,93.0,144.0,0.7594112356568777
원대/NNG,121.0,263.0,384.0,0.6371173216168526
갈아타/VV,74.0,412.0,486.0,0.24872778049641306
분할/NNG,38.0,105.0,143.0,0.5011688714867237
기능/NNG,90.0,195.0,285.0,0.6391424879284129
사옥/NNG,43.0,83.0,126.0,0.717431025606391
사뭇/MAG,5.0,12.0,17.0,0.5770036349353728
필수/NNG,42.0,98.0,140.0,0.5934894530763833
수출/NNG;경기/NNG;회복/NNG,5.0,14.0,19.0,0.49457454423031944
경제/NNG;전망/NNG;불확실/NNG,2.0,15.0,17.0,0.1846411631793193
필수소비재/NNG,22.0,47.0,69.0,0.6482083388210145
dr/NNG,29.0,53.0,82.0,0.7577255281415461
중간/NNG,105.0,203.0,308.0,0.7162803744025316
커버넌트/NNG,3.0,24.0,27.0,0.1731010904806118
시민/NNG,42.0,92.0,134.0,0.6321952869726692
빨리/MAG;금리/NNG;인하/NNG,5.0,12.0,17.0,0.5770036349353728
결집/NNG,3.0,19.0,22.0,0.21865400902814122
프랑스국채/NNG,22.0,40.0,62.0,0.761644798114692
딜링/NNG,8.0,29.0,37.0,0.38201619968135025
치킨게임/NNG,5.0,16.0,21.0,0.4327527262015295
시가총액/NNG,213.0,528.0,741.0,0.5586444283692472
역외/NNG,113.0,233.0,346.0,0.6716025141393694
따뜻/NNG,10.0,19.0,29.0,0.7288466967604708
공기업/NNG,120.0,314.0,434.0,0.5292262638897686
사와/NNG,7.0,21.0,28.0,0.4616029079482981
재정보강/NNG,7.0,21.0,28.0,0.4616029079482981
다채/NNG,4.0,14.0,18.0,0.3956596353842556
지시/NNG,20.0,38.0,58.0,0.7288466967604708
핀다/VV,25.0,72.0,97.0,0.48083636244614386
유럽연합/NNG,41.0,91.0,132.0,0.623924809644403
보베스파/NNG,10.0,28.0,38.0,0.49457454423031944
꼬리/NNG,4.0,13.0,17.0,0.42609499195227524
중대/NNG,27.0,98.0,125.0,0.3815289341205321
수월/NNG,18.0,38.0,56.0,0.6559620270844237
전망/NNG;성장/NNG,5.0,16.0,21.0,0.4327527262015295
최선/NNG,37.0,71.0,108.0,0.7216608842571985
가격/NNG;오르/VV,18.0,49.0,67.0,0.5087052454940428
보태/VV,13.0,29.0,42.0,0.6207763244821941
만연/NNG,6.0,12.0,18.0,0.6924043619224473
장래/NNG,4.0,22.0,26.0,0.2517834043354354
과매수/NNG,5.0,19.0,24.0,0.3644233483802354
책무/NNG,10.0,20.0,30.0,0.6924043619224471
감사보고서/NNG,32.0,75.0,107.0,0.5908517221738216
점유율/NNG,36.0,98.0,134.0,0.5087052454940428
지출/NNG;늘/VV,5.0,14.0,19.0,0.49457454423031944
연봉/NNG,4.0,29.0,33.0,0.19100809984067513
장서/NNG,16.0,55.0,71.0,0.4028534469366966
공동대표/NNG,7.0,15.0,22.0,0.6462440711276174
전망/NNG;금리/NNG;하락/NNG,5.0,13.0,18.0,0.532618739940344
금융사/NNG,62.0,216.0,278.0,0.3974913929554789
잇따르/VV,55.0,101.0,156.0,0.754103760509596
공익/NNG,3.0,16.0,19.0,0.2596516357209177
졸업/NNG,12.0,27.0,39.0,0.6154705439310642
확약/NNG,9.0,32.0,41.0,0.3894774535813766
엿보이/VV,6.0,18.0,24.0,0.4616029079482981
직구/NNG,6.0,14.0,20.0,0.5934894530763833
명명/NNG,9.0,25.0,34.0,0.49853114058416204
결혼/NNG,15.0,56.0,71.0,0.3709309081727396
다시금/MAG,30.0,71.0,101.0,0.5851304466950259
화시/NNG,8.0,17.0,25.0,0.651674693574068
정말/MAG,15.0,30.0,45.0,0.6924043619224473
양질/NNG,8.0,22.0,30.0,0.5035668086708708
국통/NNG,7.0,13.0,20.0,0.7456662359164816
좁혔/VV,5.0,14.0,19.0,0.49457454423031944
하루치/NNG,8.0,15.0,23.0,0.7385646527172772
안동/NNG,1.0,17.0,18.0,0.0814593366967585
순매도우위/NNG,22.0,53.0,75.0,0.5748262627280695
금시장/NNG,3.0,36.0,39.0,0.11540072698707453
상생/NNG,67.0,323.0,390.0,0.2872513451938326
금리/NNG;인하/NNG;경기/NNG;부양/NNG,10.0,25.0,35.0,0.5539234895379578
정책/NNG;완화/NNG,8.0,19.0,27.0,0.5830773574083766
전망/NNG;하향/NNG;금리/NNG;인하/NNG,4.0,14.0,18.0,0.3956596353842556
반군/NNG,7.0,39.0,46.0,0.24855541197216055
발현/NNG,16.0,35.0,51.0,0.6330554166148089
순상환세/NNG,6.0,16.0,22.0,0.5193032714418354
발행회사/NNG,27.0,51.0,78.0,0.7331340302708265
낙폭과대/NNG,5.0,20.0,25.0,0.34620218096122357
제조기업/NNG,7.0,19.0,26.0,0.5101926877323295
사당/NNG,7.0,13.0,20.0,0.7456662359164816
기대/NNG;낮/VA,11.0,26.0,37.0,0.5858806139343785
모양/NNG,14.0,28.0,42.0,0.6924043619224471
전철/NNG,12.0,44.0,56.0,0.37767510650315306
초입/NNG,7.0,18.0,25.0,0.5385367259396812
금리/NNG;인하/NNG;서둘/VV;않/VX,10.0,42.0,52.0,0.329716362820213
용선/NNG,6.0,12.0,18.0,0.6924043619224473
피해자/NNG,16.0,88.0,104.0,0.2517834043354354
다보스포럼/NNG,3.0,25.0,28.0,0.16617704686138732
청사/NNG,7.0,21.0,28.0,0.4616029079482981
경품/NNG,7.0,24.0,31.0,0.40390254445476087
구제금융안/NNG,6.0,36.0,42.0,0.23080145397414906
아무래도/MAG,18.0,34.0,52.0,0.7331340302708266
인플레이션/NNG;상승/NNG,17.0,34.0,51.0,0.6924043619224473
다양화/NNG,9.0,29.0,38.0,0.42976822464151904
전망/NNG;우세/NNG,21.0,43.0,64.0,0.676301934900995
경각심/NNG,8.0,19.0,27.0,0.5830773574083766
스타트업/NNG,29.0,94.0,123.0,0.42722822331385046
유로엔/NNG,13.0,27.0,40.0,0.6667597559253196
경매/NNG,56.0,111.0,167.0,0.6986422390568837
도전/NNG,38.0,81.0,119.0,0.6496633519272345
연임/NNG,41.0,95.0,136.0,0.5976542913435859
경기/NNG;불확실성/NNG;높/VA,8.0,21.0,29.0,0.5275461805123408
절실/NNG,14.0,26.0,40.0,0.7456662359164816
할인율/NNG,13.0,49.0,62.0,0.3673982328568087
고가/NNG,57.0,121.0,178.0,0.6523479112327188
박수/NNG,6.0,29.0,35.0,0.28651214976101264
주거/NNG,98.0,266.0,364.0,0.5101926877323295
유로존/NNG;경기/NNG;회복/NNG,8.0,15.0,23.0,0.7385646527172772
상장종목/NNG,6.0,12.0,18.0,0.6924043619224473
최저임금/NNG,112.0,295.0,407.0,0.5257578883750107
생산함수/NNG,9.0,31.0,40.0,0.40204124240658223
세웠/VV,12.0,25.0,37.0,0.6647081874455493
롤러코스터/NNG,5.0,16.0,21.0,0.4327527262015295
유튜브/NNG,26.0,69.0,95.0,0.5218119828980762
출연/NNG,36.0,92.0,128.0,0.5418816745480022
연구개발/NNG,34.0,162.0,196.0,0.290638867967447
둔감/NNG,5.0,13.0,18.0,0.532618739940344
몰라도/VV,8.0,15.0,23.0,0.7385646527172772
띈다/VV,17.0,47.0,64.0,0.5008882618162385
선주/NNG,5.0,14.0,19.0,0.49457454423031944
증권거래위원회/NNG,12.0,35.0,47.0,0.4747915624611066
신인도/NNG,18.0,34.0,52.0,0.7331340302708266
유례없/VA,8.0,15.0,23.0,0.7385646527172772
관보/NNG,6.0,12.0,18.0,0.6924043619224473
투시도/NNG,3.0,20.0,23.0,0.20772130857673415
국경조정세/NNG,2.0,39.0,41.0,0.07101583199204588
사상/NNG,372.0,766.0,1138.0,0.6725180747654056
검색/NNG,10.0,25.0,35.0,0.5539234895379578
절정/NNG,6.0,15.0,21.0,0.5539234895379578
행도/NNG,7.0,15.0,22.0,0.6462440711276174
민생/NNG,88.0,215.0,303.0,0.5668054311551197
합쳐/VV,18.0,37.0,55.0,0.6736907305191379
위험/NNG;없/VA,6.0,14.0,20.0,0.5934894530763833
분봉/NNG,40.0,125.0,165.0,0.44313879163036624
효용/NNG,14.0,34.0,48.0,0.5702153568773095
누리집/NNG,6.0,27.0,33.0,0.3077352719655321
구성원/NNG,7.0,27.0,34.0,0.3590244839597874
채소/NNG,10.0,22.0,32.0,0.6294585108385884
중위소득/NNG,2.0,21.0,23.0,0.1318865451280852
테러/NNG,27.0,104.0,131.0,0.35951764945973225
대환/NNG,41.0,157.0,198.0,0.36163794699134183
목록/NNG,26.0,47.0,73.0,0.7660644004248353
드디어/MAG,15.0,32.0,47.0,0.6491290893022943
비관론/NNG,34.0,71.0,105.0,0.663147839587696
전수조사/NNG,4.0,13.0,17.0,0.42609499195227524
소비자/NNG;물가/NNG;상승률/NNG;물가/NNG;안정/NNG,12.0,28.0,40.0,0.5934894530763833
사적/NNG,3.0,14.0,17.0,0.29674472653819167
성장전략/NNG,12.0,26.0,38.0,0.6391424879284128
피트/NNG,6.0,26.0,32.0,0.3195712439642064
좁혀질/VV,11.0,22.0,33.0,0.6924043619224474
문의/NNG,24.0,51.0,75.0,0.6516746935740679
나누/VV,31.0,61.0,92.0,0.7037552531015038
간밤/NNG,169.0,492.0,661.0,0.4756761673369658
모집주선/NNG,10.0,19.0,29.0,0.7288466967604708
융통/NNG,2.0,31.0,33.0,0.08934249831257383
당위/NNG,18.0,40.0,58.0,0.6231639257302025
디플레이션/NNG;탈피/NNG,5.0,15.0,20.0,0.4616029079482982
자산배분전략/NNG,13.0,116.0,129.0,0.15519408112054853
상가/NNG,40.0,121.0,161.0,0.4577880078826097
특별공급/NNG,2.0,31.0,33.0,0.08934249831257383
저녁/NNG,43.0,130.0,173.0,0.45805211634869586
분류/NNG,191.0,406.0,597.0,0.6514740548137311
집권당/NNG,10.0,24.0,34.0,0.5770036349353728
고문/NNG,6.0,13.0,19.0,0.6391424879284128
도유/NNG,5.0,22.0,27.0,0.3147292554192942
발간/NNG,61.0,110.0,171.0,0.7679393832230779
배상안/NNG,1.0,27.0,28.0,0.05128921199425535
금리/NNG;높/VV,4.0,21.0,25.0,0.2637730902561704
언어/NNG,4.0,13.0,17.0,0.42609499195227524
적응/NNG,18.0,61.0,79.0,0.40863208244603444
타이트한/VA,11.0,20.0,31.0,0.761644798114692
틀림없이/MAG,6.0,11.0,17.0,0.7553502130063061
폭설/NNG,13.0,25.0,38.0,0.7201005363993451
드릴/VV,6.0,16.0,22.0,0.5193032714418354
바로/MAG,97.0,188.0,285.0,0.7145023734731637
결속력/NNG,5.0,13.0,18.0,0.532618739940344
못지/VA,7.0,14.0,21.0,0.6924043619224471
재난/NNG,13.0,28.0,41.0,0.6429469074994153
보증/NNG,194.0,433.0,627.0,0.620445479043671
성장/NNG;둔화/NNG,22.0,56.0,78.0,0.5440319986533515
빛나/VV,4.0,17.0,21.0,0.325837346787034
없애/VV,14.0,37.0,51.0,0.5239816792926627
도구/NNG,14.0,30.0,44.0,0.6462440711276174
무대/NNG,5.0,14.0,19.0,0.49457454423031944
억울/NNG,4.0,13.0,17.0,0.42609499195227524
유준/NNG,74.0,239.0,313.0,0.42876922830344016
신용잔고/NNG,8.0,22.0,30.0,0.5035668086708708
사실/MAG,136.0,257.0,393.0,0.7328170678712282
응답률/NNG,6.0,33.0,39.0,0.25178340433543533
조만간/MAG,58.0,121.0,179.0,0.6637926114297841
머니/NNG,14.0,41.0,55.0,0.4728615154592322
본고/NNG,7.0,13.0,20.0,0.7456662359164816
노리/VV,38.0,72.0,110.0,0.7308712709181386
작품/NNG,3.0,14.0,17.0,0.29674472653819167
입국/NNG,5.0,12.0,17.0,0.5770036349353728
무력/NNG,16.0,33.0,49.0,0.671422411561161
비유/NNG,7.0,21.0,28.0,0.4616029079482981
파생/NNG,20.0,73.0,93.0,0.3793996503684643
호피/NNG,8.0,15.0,23.0,0.7385646527172772
계량/NNG,10.0,24.0,34.0,0.5770036349353728
만기일시상환/NNG,5.0,25.0,30.0,0.2769617447689789
맞춤/NNG,63.0,114.0,177.0,0.7652890315984943
전환기/NNG,6.0,19.0,25.0,0.43730801805628244
밀과/NNG,2.0,19.0,21.0,0.14576933935209416
과다/NNG,54.0,107.0,161.0,0.6988754307254608
단발성/NNG,8.0,17.0,25.0,0.651674693574068
순안정자금조달비율/NNG,6.0,11.0,17.0,0.7553502130063061
평판리스크/NNG,6.0,12.0,18.0,0.6924043619224473
화두/NNG,19.0,42.0,61.0,0.6264610893584046
승소/NNG,4.0,21.0,25.0,0.2637730902561704
둔다/VV,9.0,25.0,34.0,0.49853114058416204
돌파/NNG,360.0,672.0,1032.0,0.7418618163454792
서류/NNG,27.0,62.0,89.0,0.6030618636098733
내놓/VV,179.0,353.0,532.0,0.7022117891451447
전향/NNG,7.0,13.0,20.0,0.7456662359164816
나눔/VV,3.0,22.0,25.0,0.18883755325157653
불확실성/NNG;증가/NNG,6.0,11.0,17.0,0.7553502130063061
경신/NNG,220.0,480.0,700.0,0.63470399842891
대공황/NNG,11.0,26.0,37.0,0.5858806139343785
현지/NNG,469.0,1076.0,1545.0,0.6036015720104605
음식점/NNG,8.0,17.0,25.0,0.651674693574068
인접/NNG,15.0,41.0,56.0,0.5066373379920346
국채/NNG;금리/NNG;상승/NNG,45.0,110.0,155.0,0.5665126597547295
끼친/VV,6.0,11.0,17.0,0.7553502130063061
코퍼레이션/NNG,51.0,94.0,145.0,0.7513323927243577
주택청약/NNG,5.0,24.0,29.0,0.2885018174676864
무역/NNG;분쟁/NNG;우려/NNG,7.0,13.0,20.0,0.7456662359164816
이사장/NNG,11.0,51.0,62.0,0.2986842345547812
증원/NNG,9.0,26.0,35.0,0.47935686594630966
자인/NNG,4.0,13.0,17.0,0.42609499195227524
모은/VV,5.0,16.0,21.0,0.4327527262015295
매수기회/NNG,49.0,108.0,157.0,0.628292846929628
톡톡히/MAG,2.0,16.0,18.0,0.1731010904806118
우주/NNG,16.0,45.0,61.0,0.49237643514485135
상속/NNG,9.0,26.0,35.0,0.47935686594630966
드립니다/VV,16.0,29.0,45.0,0.7640323993627005
흐르/VV,29.0,63.0,92.0,0.6374516347857452
상업지/NNG,1.0,16.0,17.0,0.0865505452403059
손실률/NNG,6.0,12.0,18.0,0.6924043619224473
조직/NNG,45.0,124.0,169.0,0.5025515530082278
막상/MAG,7.0,23.0,30.0,0.4214635246484461
잔류/NNG,18.0,54.0,72.0,0.46160290794829817
해성/NNG,7.0,17.0,24.0,0.5702153568773095
인물/NNG,25.0,71.0,96.0,0.4876087055791882
비준/NNG,12.0,31.0,43.0,0.536054989875443
적자국채발행/NNG,22.0,46.0,68.0,0.6622998244475583
시행사/NNG,25.0,82.0,107.0,0.42219778166002875
기사/NNG,85.0,172.0,257.0,0.6843531484117211
부활/NNG,29.0,54.0,83.0,0.7436935739167025
채권자산/NNG,22.0,41.0,63.0,0.7430680957216508
