,범례명,기준금리
3058,2022-05-17,1.5
3059,2022-05-18,1.5
3060,2022-05-19,1.5
3061,2022-05-20,1.5
3062,2022-05-21,1.5
3063,2022-05-22,1.5
3064,2022-05-23,1.5
3065,2022-05-24,1.5
3066,2022-05-25,1.5
3067,2022-05-26,1.75
3068,2022-05-27,1.75
3069,2022-05-28,1.75
3070,2022-05-29,1.75
3071,2022-05-30,1.75
3072,2022-05-31,1.75
3073,2022-06-01,1.75
3074,2022-06-02,1.75
3075,2022-06-03,1.75
3076,2022-06-04,1.75
3077,2022-06-05,1.75
3078,2022-06-06,1.75
3079,2022-06-07,1.75
3080,2022-06-08,1.75
3081,2022-06-09,1.75
3082,2022-06-10,1.75
3083,2022-06-11,1.75
3084,2022-06-12,1.75
3085,2022-06-13,1.75
3086,2022-06-14,1.75
3087,2022-06-15,1.75
3088,2022-06-16,1.75
3089,2022-06-17,1.75
3090,2022-06-18,1.75
3091,2022-06-19,1.75
3092,2022-06-20,1.75
3093,2022-06-21,1.75
3094,2022-06-22,1.75
3095,2022-06-23,1.75
3096,2022-06-24,1.75
3097,2022-06-25,1.75
3098,2022-06-26,1.75
3099,2022-06-27,1.75
3100,2022-06-28,1.75
3101,2022-06-29,1.75
3102,2022-06-30,1.75
3103,2022-07-01,1.75
3104,2022-07-02,1.75
3105,2022-07-03,1.75
3106,2022-07-04,1.75
3107,2022-07-05,1.75
3108,2022-07-06,1.75
3109,2022-07-07,1.75
3110,2022-07-08,1.75
3111,2022-07-09,1.75
3112,2022-07-10,1.75
3113,2022-07-11,1.75
3114,2022-07-12,1.75
3115,2022-07-13,2.25
3116,2022-07-14,2.25
3117,2022-07-15,2.25
3118,2022-07-16,2.25
3119,2022-07-17,2.25
3120,2022-07-18,2.25
3121,2022-07-19,2.25
3122,2022-07-20,2.25
3123,2022-07-21,2.25
3124,2022-07-22,2.25
3125,2022-07-23,2.25
3126,2022-07-24,2.25
3127,2022-07-25,2.25
3128,2022-07-26,2.25
3129,2022-07-27,2.25
3130,2022-07-28,2.25
3131,2022-07-29,2.25
3132,2022-07-30,2.25
3133,2022-07-31,2.25
3134,2022-08-01,2.25
3135,2022-08-02,2.25
3136,2022-08-03,2.25
3137,2022-08-04,2.25
3138,2022-08-05,2.25
3139,2022-08-06,2.25
3140,2022-08-07,2.25
3141,2022-08-08,2.25
3142,2022-08-09,2.25
3143,2022-08-10,2.25
3144,2022-08-11,2.25
3145,2022-08-12,2.25
3146,2022-08-13,2.25
3147,2022-08-14,2.25
3148,2022-08-15,2.25
3149,2022-08-16,2.25
3150,2022-08-17,2.25
3151,2022-08-18,2.25
3152,2022-08-19,2.25
3153,2022-08-20,2.25
3154,2022-08-21,2.25
3155,2022-08-22,2.25
3156,2022-08-23,2.25
3157,2022-08-24,2.25
3158,2022-08-25,2.5
3159,2022-08-26,2.5
3160,2022-08-27,2.5
3161,2022-08-28,2.5
3162,2022-08-29,2.5
3163,2022-08-30,2.5
3164,2022-08-31,2.5
3165,2022-09-01,2.5
3166,2022-09-02,2.5
3167,2022-09-03,2.5
3168,2022-09-04,2.5
3169,2022-09-05,2.5
3170,2022-09-06,2.5
3171,2022-09-07,2.5
3172,2022-09-08,2.5
3173,2022-09-09,2.5
3174,2022-09-10,2.5
3175,2022-09-11,2.5
3176,2022-09-12,2.5
3177,2022-09-13,2.5
3178,2022-09-14,2.5
3179,2022-09-15,2.5
3180,2022-09-16,2.5
3181,2022-09-17,2.5
3182,2022-09-18,2.5
3183,2022-09-19,2.5
3184,2022-09-20,2.5
3185,2022-09-21,2.5
3186,2022-09-22,2.5
3187,2022-09-23,2.5
3188,2022-09-24,2.5
3189,2022-09-25,2.5
3190,2022-09-26,2.5
3191,2022-09-27,2.5
3192,2022-09-28,2.5
3193,2022-09-29,2.5
3194,2022-09-30,2.5
3195,2022-10-01,2.5
3196,2022-10-02,2.5
3197,2022-10-03,2.5
3198,2022-10-04,2.5
3199,2022-10-05,2.5
3200,2022-10-06,2.5
3201,2022-10-07,2.5
3202,2022-10-08,2.5
3203,2022-10-09,2.5
3204,2022-10-10,2.5
3205,2022-10-11,2.5
3206,2022-10-12,3.0
3207,2022-10-13,3.0
3208,2022-10-14,3.0
3209,2022-10-15,3.0
3210,2022-10-16,3.0
3211,2022-10-17,3.0
3212,2022-10-18,3.0
3213,2022-10-19,3.0
3214,2022-10-20,3.0
3215,2022-10-21,3.0
3216,2022-10-22,3.0
3217,2022-10-23,3.0
3218,2022-10-24,3.0
3219,2022-10-25,3.0
3220,2022-10-26,3.0
3221,2022-10-27,3.0
3222,2022-10-28,3.0
3223,2022-10-29,3.0
3224,2022-10-30,3.0
3225,2022-10-31,3.0
3226,2022-11-01,3.0
3227,2022-11-02,3.0
3228,2022-11-03,3.0
3229,2022-11-04,3.0
3230,2022-11-05,3.0
3231,2022-11-06,3.0
3232,2022-11-07,3.0
3233,2022-11-08,3.0
3234,2022-11-09,3.0
3235,2022-11-10,3.0
3236,2022-11-11,3.0
3237,2022-11-12,3.0
3238,2022-11-13,3.0
3239,2022-11-14,3.0
3240,2022-11-15,3.0
3241,2022-11-16,3.0
3242,2022-11-17,3.0
3243,2022-11-18,3.0
3244,2022-11-19,3.0
3245,2022-11-20,3.0
3246,2022-11-21,3.0
3247,2022-11-22,3.0
3248,2022-11-23,3.0
3249,2022-11-24,3.25
3250,2022-11-25,3.25
3251,2022-11-26,3.25
3252,2022-11-27,3.25
3253,2022-11-28,3.25
3254,2022-11-29,3.25
3255,2022-11-30,3.25
3256,2022-12-01,3.25
3257,2022-12-02,3.25
3258,2022-12-03,3.25
3259,2022-12-04,3.25
3260,2022-12-05,3.25
3261,2022-12-06,3.25
3262,2022-12-07,3.25
3263,2022-12-08,3.25
3264,2022-12-09,3.25
3265,2022-12-10,3.25
3266,2022-12-11,3.25
3267,2022-12-12,3.25
3268,2022-12-13,3.25
3269,2022-12-14,3.25
3270,2022-12-15,3.25
3271,2022-12-16,3.25
3272,2022-12-17,3.25
3273,2022-12-18,3.25
3274,2022-12-19,3.25
3275,2022-12-20,3.25
3276,2022-12-21,3.25
3277,2022-12-22,3.25
3278,2022-12-23,3.25
3279,2022-12-24,3.25
3280,2022-12-25,3.25
3281,2022-12-26,3.25
3282,2022-12-27,3.25
3283,2022-12-28,3.25
3284,2022-12-29,3.25
3285,2022-12-30,3.25
3286,2022-12-31,3.25
3287,2023-01-01,3.25
3288,2023-01-02,3.25
3289,2023-01-03,3.25
3290,2023-01-04,3.25
3291,2023-01-05,3.25
3292,2023-01-06,3.25
3293,2023-01-07,3.25
3294,2023-01-08,3.25
3295,2023-01-09,3.25
3296,2023-01-10,3.25
3297,2023-01-11,3.25
3298,2023-01-12,3.25
3299,2023-01-13,3.5
3300,2023-01-14,3.5
3301,2023-01-15,3.5
3302,2023-01-16,3.5
3303,2023-01-17,3.5
3304,2023-01-18,3.5
3305,2023-01-19,3.5
3306,2023-01-20,3.5
3307,2023-01-21,3.5
3308,2023-01-22,3.5
3309,2023-01-23,3.5
3310,2023-01-24,3.5
3311,2023-01-25,3.5
3312,2023-01-26,3.5
3313,2023-01-27,3.5
3314,2023-01-28,3.5
3315,2023-01-29,3.5
3316,2023-01-30,3.5
3317,2023-01-31,3.5
3318,2023-02-01,3.5
3319,2023-02-02,3.5
3320,2023-02-03,3.5
3321,2023-02-04,3.5
3322,2023-02-05,3.5
3323,2023-02-06,3.5
3324,2023-02-07,3.5
3325,2023-02-08,3.5
3326,2023-02-09,3.5
3327,2023-02-10,3.5
3328,2023-02-11,3.5
3329,2023-02-12,3.5
3330,2023-02-13,3.5
3331,2023-02-14,3.5
3332,2023-02-15,3.5
3333,2023-02-16,3.5
3334,2023-02-17,3.5
3335,2023-02-18,3.5
3336,2023-02-19,3.5
3337,2023-02-20,3.5
3338,2023-02-21,3.5
3339,2023-02-22,3.5
3340,2023-02-23,3.5
3341,2023-02-24,3.5
3342,2023-02-25,3.5
3343,2023-02-26,3.5
3344,2023-02-27,3.5
3345,2023-02-28,3.5
3346,2023-03-01,3.5
3347,2023-03-02,3.5
3348,2023-03-03,3.5
3349,2023-03-04,3.5
3350,2023-03-05,3.5
3351,2023-03-06,3.5
3352,2023-03-07,3.5
3353,2023-03-08,3.5
3354,2023-03-09,3.5
3355,2023-03-10,3.5
3356,2023-03-11,3.5
3357,2023-03-12,3.5
3358,2023-03-13,3.5
3359,2023-03-14,3.5
3360,2023-03-15,3.5
3361,2023-03-16,3.5
3362,2023-03-17,3.5
3363,2023-03-18,3.5
3364,2023-03-19,3.5
3365,2023-03-20,3.5
3366,2023-03-21,3.5
3367,2023-03-22,3.5
3368,2023-03-23,3.5
3369,2023-03-24,3.5
3370,2023-03-25,3.5
3371,2023-03-26,3.5
3372,2023-03-27,3.5
3373,2023-03-28,3.5
3374,2023-03-29,3.5
3375,2023-03-30,3.5
3376,2023-03-31,3.5
3377,2023-04-01,3.5
3378,2023-04-02,3.5
3379,2023-04-03,3.5
3380,2023-04-04,3.5
3381,2023-04-05,3.5
3382,2023-04-06,3.5
3383,2023-04-07,3.5
3384,2023-04-08,3.5
3385,2023-04-09,3.5
3386,2023-04-10,3.5
3387,2023-04-11,3.5
3388,2023-04-12,3.5
3389,2023-04-13,3.5
3390,2023-04-14,3.5
3391,2023-04-15,3.5
3392,2023-04-16,3.5
3393,2023-04-17,3.5
3394,2023-04-18,3.5
3395,2023-04-19,3.5
3396,2023-04-20,3.5
3397,2023-04-21,3.5
3398,2023-04-22,3.5
3399,2023-04-23,3.5
3400,2023-04-24,3.5
3401,2023-04-25,3.5
3402,2023-04-26,3.5
3403,2023-04-27,3.5
3404,2023-04-28,3.5
3405,2023-04-29,3.5
3406,2023-04-30,3.5
3407,2023-05-01,3.5
3408,2023-05-02,3.5
3409,2023-05-03,3.5
3410,2023-05-04,3.5
3411,2023-05-05,3.5
3412,2023-05-06,3.5
3413,2023-05-07,3.5
3414,2023-05-08,3.5
3415,2023-05-09,3.5
3416,2023-05-10,3.5
3417,2023-05-11,3.5
3418,2023-05-12,3.5
3419,2023-05-13,3.5
3420,2023-05-14,3.5
3421,2023-05-15,3.5
3422,2023-05-16,3.5
3423,2023-05-17,3.5
3424,2023-05-18,3.5
3425,2023-05-19,3.5
3426,2023-05-20,3.5
3427,2023-05-21,3.5
3428,2023-05-22,3.5
3429,2023-05-23,3.5
3430,2023-05-24,3.5
3431,2023-05-25,3.5
3432,2023-05-26,3.5
3433,2023-05-27,3.5
3434,2023-05-28,3.5
3435,2023-05-29,3.5
3436,2023-05-30,3.5
3437,2023-05-31,3.5
3438,2023-06-01,3.5
3439,2023-06-02,3.5
3440,2023-06-03,3.5
3441,2023-06-04,3.5
3442,2023-06-05,3.5
3443,2023-06-06,3.5
3444,2023-06-07,3.5
3445,2023-06-08,3.5
3446,2023-06-09,3.5
3447,2023-06-10,3.5
3448,2023-06-11,3.5
3449,2023-06-12,3.5
3450,2023-06-13,3.5
3451,2023-06-14,3.5
3452,2023-06-15,3.5
3453,2023-06-16,3.5
3454,2023-06-17,3.5
3455,2023-06-18,3.5
3456,2023-06-19,3.5
3457,2023-06-20,3.5
3458,2023-06-21,3.5
3459,2023-06-22,3.5
3460,2023-06-23,3.5
3461,2023-06-24,3.5
3462,2023-06-25,3.5
3463,2023-06-26,3.5
3464,2023-06-27,3.5
3465,2023-06-28,3.5
3466,2023-06-29,3.5
3467,2023-06-30,3.5
3468,2023-07-01,3.5
3469,2023-07-02,3.5
3470,2023-07-03,3.5
3471,2023-07-04,3.5
3472,2023-07-05,3.5
3473,2023-07-06,3.5
3474,2023-07-07,3.5
3475,2023-07-08,3.5
3476,2023-07-09,3.5
3477,2023-07-10,3.5
3478,2023-07-11,3.5
3479,2023-07-12,3.5
3480,2023-07-13,3.5
3481,2023-07-14,3.5
3482,2023-07-15,3.5
3483,2023-07-16,3.5
3484,2023-07-17,3.5
3485,2023-07-18,3.5
3486,2023-07-19,3.5
3487,2023-07-20,3.5
3488,2023-07-21,3.5
3489,2023-07-22,3.5
3490,2023-07-23,3.5
3491,2023-07-24,3.5
3492,2023-07-25,3.5
3493,2023-07-26,3.5
3494,2023-07-27,3.5
3495,2023-07-28,3.5
3496,2023-07-29,3.5
3497,2023-07-30,3.5
3498,2023-07-31,3.5
3499,2023-08-01,3.5
3500,2023-08-02,3.5
3501,2023-08-03,3.5
3502,2023-08-04,3.5
3503,2023-08-05,3.5
3504,2023-08-06,3.5
3505,2023-08-07,3.5
3506,2023-08-08,3.5
3507,2023-08-09,3.5
3508,2023-08-10,3.5
3509,2023-08-11,3.5
3510,2023-08-12,3.5
3511,2023-08-13,3.5
3512,2023-08-14,3.5
3513,2023-08-15,3.5
3514,2023-08-16,3.5
3515,2023-08-17,3.5
3516,2023-08-18,3.5
3517,2023-08-19,3.5
3518,2023-08-20,3.5
3519,2023-08-21,3.5
3520,2023-08-22,3.5
3521,2023-08-23,3.5
3522,2023-08-24,3.5
3523,2023-08-25,3.5
3524,2023-08-26,3.5
3525,2023-08-27,3.5
3526,2023-08-28,3.5
3527,2023-08-29,3.5
3528,2023-08-30,3.5
3529,2023-08-31,3.5
3530,2023-09-01,3.5
3531,2023-09-02,3.5
3532,2023-09-03,3.5
3533,2023-09-04,3.5
3534,2023-09-05,3.5
3535,2023-09-06,3.5
3536,2023-09-07,3.5
3537,2023-09-08,3.5
3538,2023-09-09,3.5
3539,2023-09-10,3.5
3540,2023-09-11,3.5
3541,2023-09-12,3.5
3542,2023-09-13,3.5
3543,2023-09-14,3.5
3544,2023-09-15,3.5
3545,2023-09-16,3.5
3546,2023-09-17,3.5
3547,2023-09-18,3.5
3548,2023-09-19,3.5
3549,2023-09-20,3.5
3550,2023-09-21,3.5
3551,2023-09-22,3.5
3552,2023-09-23,3.5
3553,2023-09-24,3.5
3554,2023-09-25,3.5
3555,2023-09-26,3.5
3556,2023-09-27,3.5
3557,2023-09-28,3.5
3558,2023-09-29,3.5
3559,2023-09-30,3.5
3560,2023-10-01,3.5
3561,2023-10-02,3.5
3562,2023-10-03,3.5
3563,2023-10-04,3.5
3564,2023-10-05,3.5
3565,2023-10-06,3.5
3566,2023-10-07,3.5
3567,2023-10-08,3.5
3568,2023-10-09,3.5
3569,2023-10-10,3.5
3570,2023-10-11,3.5
3571,2023-10-12,3.5
3572,2023-10-13,3.5
3573,2023-10-14,3.5
3574,2023-10-15,3.5
3575,2023-10-16,3.5
3576,2023-10-17,3.5
3577,2023-10-18,3.5
3578,2023-10-19,3.5
3579,2023-10-20,3.5
3580,2023-10-21,3.5
3581,2023-10-22,3.5
3582,2023-10-23,3.5
3583,2023-10-24,3.5
3584,2023-10-25,3.5
3585,2023-10-26,3.5
3586,2023-10-27,3.5
3587,2023-10-28,3.5
3588,2023-10-29,3.5
3589,2023-10-30,3.5
3590,2023-10-31,3.5
3591,2023-11-01,3.5
3592,2023-11-02,3.5
3593,2023-11-03,3.5
3594,2023-11-04,3.5
3595,2023-11-05,3.5
3596,2023-11-06,3.5
3597,2023-11-07,3.5
3598,2023-11-08,3.5
3599,2023-11-09,3.5
3600,2023-11-10,3.5
3601,2023-11-11,3.5
3602,2023-11-12,3.5
3603,2023-11-13,3.5
3604,2023-11-14,3.5
3605,2023-11-15,3.5
3606,2023-11-16,3.5
3607,2023-11-17,3.5
3608,2023-11-18,3.5
3609,2023-11-19,3.5
3610,2023-11-20,3.5
3611,2023-11-21,3.5
3612,2023-11-22,3.5
3613,2023-11-23,3.5
3614,2023-11-24,3.5
3615,2023-11-25,3.5
3616,2023-11-26,3.5
3617,2023-11-27,3.5
3618,2023-11-28,3.5
3619,2023-11-29,3.5
3620,2023-11-30,3.5
3621,2023-12-01,3.5
3622,2023-12-02,3.5
3623,2023-12-03,3.5
3624,2023-12-04,3.5
3625,2023-12-05,3.5
3626,2023-12-06,3.5
3627,2023-12-07,3.5
3628,2023-12-08,3.5
3629,2023-12-09,3.5
3630,2023-12-10,3.5
3631,2023-12-11,3.5
3632,2023-12-12,3.5
3633,2023-12-13,3.5
3634,2023-12-14,3.5
3635,2023-12-15,3.5
3636,2023-12-16,3.5
3637,2023-12-17,3.5
3638,2023-12-18,3.5
3639,2023-12-19,3.5
3640,2023-12-20,3.5
3641,2023-12-21,3.5
3642,2023-12-22,3.5
3643,2023-12-23,3.5
3644,2023-12-24,3.5
3645,2023-12-25,3.5
3646,2023-12-26,3.5
3647,2023-12-27,3.5
3648,2023-12-28,3.5
3649,2023-12-29,3.5
3650,2023-12-30,3.5
3651,2023-12-31,3.5
3652,2024-01-01,3.5
3653,2024-01-02,3.5
3654,2024-01-03,3.5
3655,2024-01-04,3.5
3656,2024-01-05,3.5
3657,2024-01-06,3.5
3658,2024-01-07,3.5
3659,2024-01-08,3.5
3660,2024-01-09,3.5
3661,2024-01-10,3.5
3662,2024-01-11,3.5
3663,2024-01-12,3.5
3664,2024-01-13,3.5
3665,2024-01-14,3.5
3666,2024-01-15,3.5
3667,2024-01-16,3.5
3668,2024-01-17,3.5
3669,2024-01-18,3.5
3670,2024-01-19,3.5
3671,2024-01-20,3.5
3672,2024-01-21,3.5
3673,2024-01-22,3.5
3674,2024-01-23,3.5
3675,2024-01-24,3.5
3676,2024-01-25,3.5
3677,2024-01-26,3.5
3678,2024-01-27,3.5
3679,2024-01-28,3.5
3680,2024-01-29,3.5
3681,2024-01-30,3.5
3682,2024-01-31,3.5
3683,2024-02-01,3.5
3684,2024-02-02,3.5
3685,2024-02-03,3.5
3686,2024-02-04,3.5
3687,2024-02-05,3.5
3688,2024-02-06,3.5
3689,2024-02-07,3.5
3690,2024-02-08,3.5
3691,2024-02-09,3.5
3692,2024-02-10,3.5
3693,2024-02-11,3.5
3694,2024-02-12,3.5
3695,2024-02-13,3.5
3696,2024-02-14,3.5
3697,2024-02-15,3.5
3698,2024-02-16,3.5
3699,2024-02-17,3.5
3700,2024-02-18,3.5
3701,2024-02-19,3.5
3702,2024-02-20,3.5
3703,2024-02-21,3.5
3704,2024-02-22,3.5
3705,2024-02-23,3.5
3706,2024-02-24,3.5
3707,2024-02-25,3.5
3708,2024-02-26,3.5
3709,2024-02-27,3.5
3710,2024-02-28,3.5
3711,2024-02-29,3.5
3712,2024-03-01,3.5
3713,2024-03-02,3.5
3714,2024-03-03,3.5
3715,2024-03-04,3.5
3716,2024-03-05,3.5
3717,2024-03-06,3.5
3718,2024-03-07,3.5
3719,2024-03-08,3.5
3720,2024-03-09,3.5
3721,2024-03-10,3.5
3722,2024-03-11,3.5
3723,2024-03-12,3.5
3724,2024-03-13,3.5
3725,2024-03-14,3.5
3726,2024-03-15,3.5
3727,2024-03-16,3.5
3728,2024-03-17,3.5
3729,2024-03-18,3.5
3730,2024-03-19,3.5
3731,2024-03-20,3.5
3732,2024-03-21,3.5
3733,2024-03-22,3.5
3734,2024-03-23,3.5
3735,2024-03-24,3.5
3736,2024-03-25,3.5
3737,2024-03-26,3.5
3738,2024-03-27,3.5
3739,2024-03-28,3.5
3740,2024-03-29,3.5
3741,2024-03-30,3.5
3742,2024-03-31,3.5
3743,2024-04-01,3.5
3744,2024-04-02,3.5
3745,2024-04-03,3.5
3746,2024-04-04,3.5
3747,2024-04-05,3.5
3748,2024-04-06,3.5
3749,2024-04-07,3.5
3750,2024-04-08,3.5
3751,2024-04-09,3.5
3752,2024-04-10,3.5
3753,2024-04-11,3.5
3754,2024-04-12,3.5
3755,2024-04-13,3.5
3756,2024-04-14,3.5
3757,2024-04-15,3.5
3758,2024-04-16,3.5
3759,2024-04-17,3.5
3760,2024-04-18,3.5
3761,2024-04-19,3.5
3762,2024-04-20,3.5
3763,2024-04-21,3.5
3764,2024-04-22,3.5
3765,2024-04-23,3.5
3766,2024-04-24,3.5
3767,2024-04-25,3.5
3768,2024-04-26,3.5
3769,2024-04-27,3.5
3770,2024-04-28,3.5
3771,2024-04-29,3.5
3772,2024-04-30,3.5
3773,2024-05-01,3.5
3774,2024-05-02,3.5
3775,2024-05-03,3.5
3776,2024-05-04,3.5
3777,2024-05-05,3.5
3778,2024-05-06,3.5
3779,2024-05-07,3.5
3780,2024-05-08,3.5
3781,2024-05-09,3.5
3782,2024-05-10,3.5
3783,2024-05-11,3.5
3784,2024-05-12,3.5
3785,2024-05-13,3.5
3786,2024-05-14,3.5
3787,2024-05-15,3.5
3788,2024-05-16,3.5
3789,2024-05-17,3.5
3790,2024-05-18,3.5
3791,2024-05-19,3.5
3792,2024-05-20,3.5
3793,2024-05-21,3.5
3794,2024-05-22,3.5
3795,2024-05-23,3.5
3796,2024-05-24,3.5
3797,2024-05-25,3.5
3798,2024-05-26,3.5
3799,2024-05-27,3.5
3800,2024-05-28,3.5
3801,2024-05-29,3.5
3802,2024-05-30,3.5
3803,2024-05-31,3.5
3804,2024-06-01,3.5
3805,2024-06-02,3.5
3806,2024-06-03,3.5
3807,2024-06-04,3.5
3808,2024-06-05,3.5
3809,2024-06-06,3.5
3810,2024-06-07,3.5
3811,2024-06-08,3.5
3812,2024-06-09,3.5
3813,2024-06-10,3.5
3814,2024-06-11,3.5
3815,2024-06-12,3.5
3816,2024-06-13,3.5
3817,2024-06-14,3.5
3818,2024-06-15,3.5
3819,2024-06-16,3.5
3820,2024-06-17,3.5
